beta,TRAIN_loss,TRAIN_loss_recon,TRAIN_loss_kl,epoch,step,VAL_loss,VAL_loss_recon,VAL_loss_kl
0.0,28.505285490944416,28.505285490944416,184.66076201998106,214,161099,,,
0.0,23.402096151746477,23.402096151746477,223.23925914440377,214,161149,,,
0.0,20.982337444543788,20.982337444543788,258.5700502500889,214,161199,,,
0.0,17.735105997241284,17.735105997241284,249.84192228632236,214,161249,,,
0.0,19.010728862387314,19.010728862387314,300.767648196404,214,161299,,,
0.0,24.40915133772023,24.40915133772023,202.68812776017924,214,161349,,,
0.0,24.957733140648564,24.957733140648564,318.54960110937986,214,161399,,,
0.0,23.73397912551541,23.73397912551541,357.9920227188041,214,161449,,,
0.0,,,,214,161464,34.69552814331437,34.69552814331437,305.7905016653878
0.0,27.667508789480923,27.667508789480923,273.58264045956844,215,161499,,,
0.0,18.42887224134043,18.42887224134043,295.9797219047696,215,161549,,,
0.0,23.509062642041133,23.509062642041133,431.62807373327837,215,161599,,,
0.0,29.409400719750458,29.409400719750458,198.83551135572867,215,161649,,,
0.0,21.282438555534373,21.282438555534373,277.90051920613973,215,161699,,,
0.0,24.012038656493097,24.012038656493097,346.9336280954781,215,161749,,,
0.0,27.857525970334684,27.857525970334684,249.47509363831958,215,161799,,,
0.0,20.802686287460983,20.802686287460983,193.90205996345213,215,161849,,,
0.0,14.460732655343381,14.460732655343381,202.48164693017895,215,161899,,,
0.0,22.81168277522639,22.81168277522639,251.47886642334495,215,161949,,,
0.0,21.676189326907284,21.676189326907284,267.65643498508365,215,161999,,,
0.0,21.106520586499926,21.106520586499926,155.4662596603656,215,162049,,,
0.0,21.984695862302665,21.984695862302665,198.60451603163216,215,162099,,,
0.0,19.759420397364714,19.759420397364714,208.73031928141035,215,162149,,,
0.0,18.665842222927168,18.665842222927168,165.19335966558037,215,162199,,,
0.0,,,,215,162215,34.11803323478571,34.11803323478571,306.4395556858608
0.0,25.34325510963076,25.34325510963076,236.47200578840722,216,162249,,,
0.0,19.743341287890985,19.743341287890985,705.5173709447542,216,162299,,,
0.0,17.43944642737255,17.43944642737255,179.56045617158622,216,162349,,,
0.0,23.289909566442176,23.289909566442176,175.21570272724426,216,162399,,,
0.0,24.000170606112157,24.000170606112157,2015.708993601077,216,162449,,,
0.0,35.48508066412856,35.48508066412856,203.1888328084516,216,162499,,,
0.0,25.578979257854517,25.578979257854517,316.3506523912411,216,162549,,,
0.0,26.898749527071644,26.898749527071644,563.7702426669291,216,162599,,,
0.0,22.535360024553874,22.535360024553874,221.6387968607765,216,162649,,,
0.0,45.812866901413315,45.812866901413315,1186.6138586949785,216,162699,,,
0.0,27.111685689861446,27.111685689861446,234.5653644994881,216,162749,,,
0.0,13.218425782719684,13.218425782719684,210.56405779073873,216,162799,,,
0.0,24.315505098070766,24.315505098070766,246.39591950789602,216,162849,,,
0.0,24.98099563707386,24.98099563707386,386.4502493634636,216,162899,,,
0.0,23.8488517586599,23.8488517586599,220.60824953972622,216,162949,,,
0.0,,,,216,162966,34.7680449907588,34.7680449907588,307.60101769583565
0.0,27.074033417890607,27.074033417890607,218.75473241722506,217,162999,,,
0.0,19.57580949361132,19.57580949361132,622.6742311589361,217,163049,,,
0.0,18.60187288647439,18.60187288647439,251.64570492233952,217,163099,,,
0.0,30.367121473098152,30.367121473098152,549.2329397417088,217,163149,,,
0.0,22.56457216140904,22.56457216140904,156.59717148751338,217,163199,,,
0.0,26.546930280422455,26.546930280422455,231.57621562603947,217,163249,,,
0.0,23.684064388509427,23.684064388509427,232.48209912629275,217,163299,,,
0.0,26.49141676515715,26.49141676515715,190.46409860832148,217,163349,,,
0.0,21.839089389395852,21.839089389395852,527.7630406886374,217,163399,,,
0.0,22.255569780302462,22.255569780302462,188.61602528278144,217,163449,,,
0.0,22.442878318723842,22.442878318723842,236.31777970335258,217,163499,,,
0.0,24.217991020099404,24.217991020099404,250.53971957321144,217,163549,,,
0.0,21.40774246892626,21.40774246892626,193.22060132068435,217,163599,,,
0.0,20.322089689585734,20.322089689585734,313.13072820858474,217,163649,,,
0.0,23.2775694133716,23.2775694133716,327.67543765699304,217,163699,,,
0.0,,,,217,163717,34.725364828104425,34.725364828104425,307.67401053292406
0.0,28.67168604546746,28.67168604546746,428.80567051737677,218,163749,,,
0.0,20.706414080960183,20.706414080960183,202.40616538267267,218,163799,,,
0.0,24.608764764119694,24.608764764119694,417.04832437520696,218,163849,,,
0.0,19.85078903808836,19.85078903808836,194.90215625680423,218,163899,,,
0.0,20.689585550493888,20.689585550493888,280.1562680317604,218,163949,,,
0.0,22.32863840215994,22.32863840215994,185.0279257675836,218,163999,,,
0.0,17.516539296831425,17.516539296831425,198.21090601085547,218,164049,,,
0.0,19.137762476621777,19.137762476621777,229.85049669028865,218,164099,,,
0.0,25.975969034473305,25.975969034473305,389.689863669788,218,164149,,,
0.0,21.011846350279804,21.011846350279804,307.1077132817649,218,164199,,,
0.0,22.585412333197826,22.585412333197826,692.6753088488312,218,164249,,,
0.0,17.994498706113802,17.994498706113802,383.01419802769664,218,164299,,,
0.0,22.95402894783362,22.95402894783362,450.00927031882213,218,164349,,,
0.0,26.92765416063135,26.92765416063135,178.69965154606166,218,164399,,,
0.0,30.564114965678172,30.564114965678172,235.91235077288303,218,164449,,,
0.0,,,,218,164468,38.82541163142239,38.82541163142239,307.642381035941
0.0,23.940693290673934,23.940693290673934,268.85948800182274,219,164499,,,
0.0,20.482446522192085,20.482446522192085,226.08210391943953,219,164549,,,
0.0,23.48581552285836,23.48581552285836,274.3626522331081,219,164599,,,
0.0,27.881886212234196,27.881886212234196,209.5358561668867,219,164649,,,
0.0,27.626293261355336,27.626293261355336,217.41016534050775,219,164699,,,
0.0,29.28370047545174,29.28370047545174,296.66447980376984,219,164749,,,
0.0,25.401229761911807,25.401229761911807,238.3418828311947,219,164799,,,
0.0,22.894036790378095,22.894036790378095,440.5075260033144,219,164849,,,
0.0,22.25391565196753,22.25391565196753,298.7686253152292,219,164899,,,
0.0,21.860430368941785,21.860430368941785,180.05741177931534,219,164949,,,
0.0,22.328575597429083,22.328575597429083,293.414827015929,219,164999,,,
0.0,27.192073803605496,27.192073803605496,541.9133664375395,219,165049,,,
0.0,19.61344345304484,19.61344345304484,828.9314800950764,219,165099,,,
0.0,23.221658435769886,23.221658435769886,228.31068259872464,219,165149,,,
0.0,19.108199881812975,19.108199881812975,222.0082178160726,219,165199,,,
0.0,,,,219,165219,34.742348774075495,34.742348774075495,306.60444188799187
0.0,18.896929882255627,18.896929882255627,260.0170557754483,220,165249,,,
0.0,18.74320739103267,18.74320739103267,311.1772585639096,220,165299,,,
0.0,19.54363595125396,19.54363595125396,189.6708588627027,220,165349,,,
0.0,23.50530337184916,23.50530337184916,185.22231303194195,220,165399,,,
0.0,25.53466590951802,25.53466590951802,216.29413135532997,220,165449,,,
0.0,26.226337092863844,26.226337092863844,318.90602136072357,220,165499,,,
0.0,22.407575239294268,22.407575239294268,348.0802620415095,220,165549,,,
0.0,28.641742717991455,28.641742717991455,192.03838008728866,220,165599,,,
0.0,21.018339709681122,21.018339709681122,207.31127257114147,220,165649,,,
0.0,18.35216380766679,18.35216380766679,245.2055388651984,220,165699,,,
0.0,25.184504787095733,25.184504787095733,218.2615659010741,220,165749,,,
0.0,30.841317111025436,30.841317111025436,221.0831983395414,220,165799,,,
0.0,29.21737997920576,29.21737997920576,374.5974269141197,220,165849,,,
0.0,23.83930451024858,23.83930451024858,214.39819294453622,220,165899,,,
0.0,20.939588042615295,20.939588042615295,251.334782782886,220,165949,,,
0.0,,,,220,165970,33.94875527391476,33.94875527391476,307.77515198843827
0.0,34.01312431706914,34.01312431706914,635.9329414940062,221,165999,,,
0.0,26.28820313264368,26.28820313264368,438.04538773849345,221,166049,,,
0.0,23.434625870593493,23.434625870593493,213.19751850634145,221,166099,,,
0.0,24.277946554369173,24.277946554369173,274.63590685651315,221,166149,,,
0.0,18.284351645230345,18.284351645230345,189.63678556790242,221,166199,,,
0.0,23.068240331216643,23.068240331216643,250.85170261962284,221,166249,,,
0.0,22.537094799829816,22.537094799829816,344.9482398512646,221,166299,,,
0.0,19.59586687951233,19.59586687951233,356.40594215566153,221,166349,,,
0.0,16.629524056593795,16.629524056593795,203.53763232430893,221,166399,,,
0.0,25.566952766720753,25.566952766720753,252.84838077069787,221,166449,,,
0.0,17.756980781111082,17.756980781111082,209.80650591071907,221,166499,,,
0.0,22.10550329129417,22.10550329129417,249.86554704987955,221,166549,,,
0.0,30.16587809676848,30.16587809676848,516.6971829668661,221,166599,,,
0.0,25.716794676400255,25.716794676400255,333.3171300319098,221,166649,,,
0.0,18.324621155611574,18.324621155611574,232.02636125288245,221,166699,,,
0.0,,,,221,166721,34.0360319433521,34.0360319433521,308.88132834298267
0.0,20.110245490457185,20.110245490457185,292.3966667748887,222,166749,,,
0.0,26.33954150745565,26.33954150745565,376.7128947302374,222,166799,,,
0.0,19.390285196038565,19.390285196038565,246.4934301065797,222,166849,,,
0.0,22.435800960324443,22.435800960324443,234.8493070109932,222,166899,,,
0.0,20.912013487645666,20.912013487645666,165.9829568350304,222,166949,,,
0.0,23.192887479954834,23.192887479954834,357.0365522145747,222,166999,,,
0.0,21.86426078131069,21.86426078131069,161.48566344171508,222,167049,,,
0.0,18.381043451554643,18.381043451554643,195.05064503052978,222,167099,,,
0.0,18.39489641381583,18.39489641381583,481.1426816894219,222,167149,,,
0.0,23.469768980234765,23.469768980234765,287.85446616681276,222,167199,,,
0.0,23.593610070390778,23.593610070390778,505.4018352096766,222,167249,,,
0.0,24.853351685520504,24.853351685520504,398.9827630832274,222,167299,,,
0.0,20.841509340669212,20.841509340669212,310.70153511826646,222,167349,,,
0.0,24.09377228745783,24.09377228745783,180.4080632886316,222,167399,,,
0.0,19.783852243268427,19.783852243268427,204.20676964975883,222,167449,,,
0.0,,,,222,167472,34.146847100311106,34.146847100311106,308.3901005663191
0.0,22.64362731698971,22.64362731698971,192.55105636325382,223,167499,,,
0.0,25.30981395341864,25.30981395341864,324.8239929593288,223,167549,,,
0.0,13.514204947906885,13.514204947906885,225.01825794941695,223,167599,,,
0.0,23.322760951287563,23.322760951287563,185.72961610913012,223,167649,,,
0.0,27.745865596120616,27.745865596120616,370.6377106466814,223,167699,,,
0.0,29.520200992147544,29.520200992147544,215.87917892324833,223,167749,,,
0.0,24.584845579539696,24.584845579539696,204.28764615575636,223,167799,,,
0.0,25.68520274835007,25.68520274835007,233.7490314108895,223,167849,,,
0.0,28.880513875982214,28.880513875982214,176.03064657897403,223,167899,,,
0.0,19.91178117341302,19.91178117341302,176.1367769258038,223,167949,,,
0.0,22.686221827340994,22.686221827340994,273.0665353361836,223,167999,,,
0.0,19.736453937885443,19.736453937885443,228.07656112901142,223,168049,,,
0.0,29.91430264646851,29.91430264646851,231.8262163681283,223,168099,,,
0.0,21.399940445931435,21.399940445931435,462.73653638259486,223,168149,,,
0.0,23.204298649057378,23.204298649057378,641.6949404278246,223,168199,,,
0.0,,,,223,168223,35.940993626053846,35.940993626053846,309.07261412484314
0.0,24.9371249383693,24.9371249383693,949.5933683612545,224,168249,,,
0.0,22.884120244482745,22.884120244482745,196.50965079653423,224,168299,,,
0.0,29.64243292687808,29.64243292687808,230.61991099942975,224,168349,,,
0.0,25.993697319680333,25.993697319680333,381.57487900051575,224,168399,,,
0.0,22.29655385457842,22.29655385457842,208.4739028084564,224,168449,,,
0.0,24.85856951011552,24.85856951011552,214.1430835050861,224,168499,,,
0.0,24.41248035489526,24.41248035489526,430.2647425296224,224,168549,,,
0.0,25.546719767459088,25.546719767459088,190.43498120933342,224,168599,,,
0.0,16.249573311121626,16.249573311121626,291.07238603801034,224,168649,,,
0.0,21.333506070069717,21.333506070069717,322.3063369595201,224,168699,,,
0.0,21.629915307427783,21.629915307427783,296.4703971754112,224,168749,,,
0.0,27.99106827210252,27.99106827210252,521.4220733004581,224,168799,,,
0.0,19.66575377403847,19.66575377403847,278.1569429323318,224,168849,,,
0.0,23.60464834136213,23.60464834136213,277.50827472832077,224,168899,,,
0.0,25.584879262713933,25.584879262713933,567.9160702540651,224,168949,,,
0.0,,,,224,168974,34.239061439516284,34.239061439516284,309.7281294904436
0.0,19.218919480824958,19.218919480824958,210.89579188801815,225,168999,,,
0.0,17.72178267341422,17.72178267341422,302.31353566599535,225,169049,,,
0.0,18.48023634625897,18.48023634625897,306.2994066264366,225,169099,,,
0.0,18.473011274910323,18.473011274910323,207.21083940105677,225,169149,,,
0.0,23.66269711219769,23.66269711219769,281.27347075536915,225,169199,,,
0.0,24.134101333890623,24.134101333890623,211.3335678426226,225,169249,,,
0.0,19.73863657322491,19.73863657322491,220.05722877882422,225,169299,,,
0.0,18.837018043078757,18.837018043078757,199.86109407708102,225,169349,,,
0.0,19.793800646745453,19.793800646745453,514.8653390033268,225,169399,,,
0.0,19.192096481264315,19.192096481264315,369.7906987787086,225,169449,,,
0.0,26.93484320756415,26.93484320756415,366.22800832363805,225,169499,,,
0.0,24.58765106781149,24.58765106781149,678.5028742631328,225,169549,,,
0.0,24.689420726346583,24.689420726346583,244.8714392452033,225,169599,,,
0.0,13.052513016013641,13.052513016013641,189.22731996866122,225,169649,,,
0.0,21.20717715891502,21.20717715891502,195.83713104438846,225,169699,,,
0.0,,,,225,169725,34.44899743918862,34.44899743918862,310.12069462367464
0.0,19.30063514491451,19.30063514491451,181.02397828717469,226,169749,,,
0.0,20.290545145580005,20.290545145580005,236.07131999209926,226,169799,,,
0.0,23.693766123336605,23.693766123336605,201.47414266299103,226,169849,,,
0.0,23.561941932341313,23.561941932341313,400.7738085496095,226,169899,,,
0.0,18.1940455783872,18.1940455783872,265.7653987961403,226,169949,,,
0.0,21.784640103600424,21.784640103600424,489.62195734046384,226,169999,,,
0.0,21.425619976284935,21.425619976284935,314.97869321910264,226,170049,,,
0.0,20.64647065619807,20.64647065619807,631.6371691664853,226,170099,,,
0.0,20.650852830321703,20.650852830321703,356.2053669121141,226,170149,,,
0.0,29.790213977230167,29.790213977230167,357.3704661516747,226,170199,,,
0.0,24.336497925966114,24.336497925966114,224.66523898318815,226,170249,,,
0.0,20.074407382719823,20.074407382719823,668.4767720899415,226,170299,,,
0.0,15.757012591460303,15.757012591460303,276.7510390894819,226,170349,,,
0.0,21.81080104685464,21.81080104685464,256.43709777823176,226,170399,,,
0.0,17.211744118701613,17.211744118701613,200.09375426109375,226,170449,,,
0.0,,,,226,170476,34.5379240913689,34.5379240913689,309.94377765110556
0.0,28.79443050457906,28.79443050457906,222.88803366217996,227,170499,,,
0.0,25.862240418306545,25.862240418306545,378.0982540179723,227,170549,,,
0.0,19.8518103818436,19.8518103818436,356.5804787580155,227,170599,,,
0.0,16.717485254505565,16.717485254505565,573.292382120847,227,170649,,,
0.0,20.948329207889202,20.948329207889202,307.9618541156817,227,170699,,,
0.0,20.210831095179167,20.210831095179167,228.3975768745908,227,170749,,,
0.0,28.841211752064737,28.841211752064737,388.63664514421475,227,170799,,,
0.0,17.293190623436647,17.293190623436647,234.20170890137507,227,170849,,,
0.0,20.788027126841673,20.788027126841673,279.37053538756464,227,170899,,,
0.0,13.047278157642298,13.047278157642298,212.61227745168054,227,170949,,,
0.0,22.0789786585934,22.0789786585934,336.69831110507585,227,170999,,,
0.0,22.61361103095785,22.61361103095785,237.1337984849673,227,171049,,,
0.0,15.71196752362102,15.71196752362102,224.70834981264844,227,171099,,,
0.0,21.001007694465052,21.001007694465052,254.03029349970018,227,171149,,,
0.0,30.274850904495644,30.274850904495644,205.81634586882063,227,171199,,,
0.0,,,,227,171227,35.39138604704824,35.39138604704824,309.9399624306815
0.0,23.268219419036775,23.268219419036775,282.34109662953495,228,171249,,,
0.0,24.972334958187524,24.972334958187524,217.88061229721512,228,171299,,,
0.0,26.61617311385031,26.61617311385031,196.6577396750664,228,171349,,,
0.0,20.10166187250339,20.10166187250339,179.81154828423297,228,171399,,,
0.0,22.47601253074427,22.47601253074427,329.1727061881186,228,171449,,,
0.0,24.731554786410783,24.731554786410783,277.43442274163874,228,171499,,,
0.0,21.241507624449476,21.241507624449476,180.665290673604,228,171549,,,
0.0,18.81526087547008,18.81526087547008,371.99237326372145,228,171599,,,
0.0,24.155595594757127,24.155595594757127,234.2767571887928,228,171649,,,
0.0,20.1539988963686,20.1539988963686,250.32858023016064,228,171699,,,
0.0,20.766798833149377,20.766798833149377,210.10074560256578,228,171749,,,
0.0,20.296709096529064,20.296709096529064,259.7271627074142,228,171799,,,
0.0,24.713484001034512,24.713484001034512,323.0694883393451,228,171849,,,
0.0,24.454234896831856,24.454234896831856,319.23705479520356,228,171899,,,
0.0,27.399346460541484,27.399346460541484,213.80630163764533,228,171949,,,
0.0,,,,228,171978,34.73040012087674,34.73040012087674,309.1307469831194
0.0,20.27927913851576,20.27927913851576,321.71750700265227,229,171999,,,
0.0,21.478002740882857,21.478002740882857,244.77549244465175,229,172049,,,
0.0,23.833235650384204,23.833235650384204,242.07088084823158,229,172099,,,
0.0,23.710358695012427,23.710358695012427,196.30265111823593,229,172149,,,
0.0,23.455778957273345,23.455778957273345,317.3485490192552,229,172199,,,
0.0,26.7043166617565,26.7043166617565,428.59593201637574,229,172249,,,
0.0,26.885248262803366,26.885248262803366,238.96358011114305,229,172299,,,
0.0,21.08234330257296,21.08234330257296,249.6592707611934,229,172349,,,
0.0,18.017432645964536,18.017432645964536,257.6194582737988,229,172399,,,
0.0,25.581004664147468,25.581004664147468,219.46125728373315,229,172449,,,
0.0,19.178271161584593,19.178271161584593,210.66526367245464,229,172499,,,
0.0,24.860846630214287,24.860846630214287,262.5838103945351,229,172549,,,
0.0,35.75233889960647,35.75233889960647,241.42572756339897,229,172599,,,
0.0,19.855863390234003,19.855863390234003,275.787241384376,229,172649,,,
0.0,20.48986505383371,20.48986505383371,176.15466969707313,229,172699,,,
0.0,,,,229,172729,33.39171720564365,33.39171720564365,309.2706412724087
0.0,21.825252277537643,21.825252277537643,359.5329426874023,230,172749,,,
0.0,19.523711085223923,19.523711085223923,342.7526281061964,230,172799,,,
0.0,18.3073577113562,18.3073577113562,232.71023957587704,230,172849,,,
0.0,20.345920701990202,20.345920701990202,247.67351501958336,230,172899,,,
0.0,20.669070425770187,20.669070425770187,474.12568639960733,230,172949,,,
0.0,28.41124619378959,28.41124619378959,299.2483578673392,230,172999,,,
0.0,25.4064468725162,25.4064468725162,238.06558378198875,230,173049,,,
0.0,17.275984068934246,17.275984068934246,234.07672206970844,230,173099,,,
0.0,22.33896861755388,22.33896861755388,552.2830206506046,230,173149,,,
0.0,21.591897415591294,21.591897415591294,235.1495664069053,230,173199,,,
0.0,21.818463692457428,21.818463692457428,282.05194871082733,230,173249,,,
0.0,15.809455538101295,15.809455538101295,271.9521009317792,230,173299,,,
0.0,20.206406346531253,20.206406346531253,367.8390651703686,230,173349,,,
0.0,25.075033644134518,25.075033644134518,509.2473487598403,230,173399,,,
0.0,17.905837941888148,17.905837941888148,261.1019027710364,230,173449,,,
0.0,,,,230,173480,33.75862490840257,33.75862490840257,310.0970534733364
0.0,20.997648019609265,20.997648019609265,189.38402472694577,231,173499,,,
0.0,23.074988611715,23.074988611715,235.47799157696812,231,173549,,,
0.0,27.230093606028003,27.230093606028003,212.15858595851003,231,173599,,,
0.0,19.14122960942763,19.14122960942763,580.3269602268899,231,173649,,,
0.0,25.241456381477384,25.241456381477384,200.76547422285284,231,173699,,,
0.0,25.781209078342137,25.781209078342137,259.6940855239783,231,173749,,,
0.0,22.414876496086954,22.414876496086954,230.6728485158542,231,173799,,,
0.0,22.326374122559226,22.326374122559226,361.6277639195224,231,173849,,,
0.0,24.83319484903651,24.83319484903651,485.5859650541738,231,173899,,,
0.0,23.15828474127342,23.15828474127342,200.6216405773334,231,173949,,,
0.0,25.368443127327282,25.368443127327282,186.41936375238706,231,173999,,,
0.0,22.47920181353195,22.47920181353195,430.90155023870886,231,174049,,,
0.0,23.13275064212135,23.13275064212135,166.67443316669875,231,174099,,,
0.0,22.378908083171765,22.378908083171765,166.5364330588004,231,174149,,,
0.0,19.86017942767053,19.86017942767053,228.70390771433338,231,174199,,,
0.0,,,,231,174231,33.87990147288357,33.87990147288357,310.0509191894531
0.0,20.42623058276154,20.42623058276154,256.447088871926,232,174249,,,
0.0,27.16677149452086,27.16677149452086,167.44363906613205,232,174299,,,
0.0,18.567094157603933,18.567094157603933,201.05303996855844,232,174349,,,
0.0,21.72438131409053,21.72438131409053,320.96901876894975,232,174399,,,
0.0,16.850105391104723,16.850105391104723,198.09257716820616,232,174449,,,
0.0,20.300826731459733,20.300826731459733,181.98733692960144,232,174499,,,
0.0,16.599346575136945,16.599346575136945,419.07844333872083,232,174549,,,
0.0,15.165395992462148,15.165395992462148,294.50785663118086,232,174599,,,
0.0,15.393034347972863,15.393034347972863,257.08190774312817,232,174649,,,
0.0,22.820500967433286,22.820500967433286,219.7433913212078,232,174699,,,
0.0,20.126197219659122,20.126197219659122,300.54498297447924,232,174749,,,
0.0,16.767695254023298,16.767695254023298,295.598436102606,232,174799,,,
0.0,16.14059989140251,16.14059989140251,246.68737443986544,232,174849,,,
0.0,22.500611483509232,22.500611483509232,271.2373117257915,232,174899,,,
0.0,16.9215103241417,16.9215103241417,176.94612949806464,232,174949,,,
0.0,,,,232,174982,33.64919922740332,33.64919922740332,310.7991826847621
0.0,22.839116704264825,22.839116704264825,769.1860922907304,233,174999,,,
0.0,23.604698737672585,23.604698737672585,221.24541217392982,233,175049,,,
0.0,24.003412153769098,24.003412153769098,374.24461152210665,233,175099,,,
0.0,27.483704407490343,27.483704407490343,168.78080203740723,233,175149,,,
0.0,27.734492462129737,27.734492462129737,246.88117419193856,233,175199,,,
0.0,21.588901091603176,21.588901091603176,452.56379065944816,233,175249,,,
0.0,18.575787103011024,18.575787103011024,223.52319246847395,233,175299,,,
0.0,18.348305522275005,18.348305522275005,243.303812370409,233,175349,,,
0.0,22.23066099338376,22.23066099338376,226.09848366524332,233,175399,,,
0.0,21.139583037504323,21.139583037504323,202.14083951559826,233,175449,,,
0.0,19.637312731946828,19.637312731946828,181.28604696679747,233,175499,,,
0.0,21.55524989559357,21.55524989559357,252.84418162939306,233,175549,,,
0.0,26.728067695877844,26.728067695877844,261.32560327181125,233,175599,,,
0.0,26.38746489722145,26.38746489722145,333.0991644247179,233,175649,,,
0.0,22.133818822145034,22.133818822145034,233.23171112835,233,175699,,,
0.0,,,,233,175733,34.01536989728257,34.01536989728257,310.92820797511496
0.0,19.730960949236984,19.730960949236984,186.7769619295966,234,175749,,,
0.0,21.31018339821237,21.31018339821237,362.2591984298318,234,175799,,,
0.0,26.78944792855078,26.78944792855078,334.5921167956307,234,175849,,,
0.0,18.854406277973265,18.854406277973265,322.61800279765237,234,175899,,,
0.0,27.332687600738605,27.332687600738605,163.30345449822983,234,175949,,,
0.0,31.589966831274133,31.589966831274133,461.0583600047773,234,175999,,,
0.0,30.303758338296355,30.303758338296355,569.1697218597193,234,176049,,,
0.0,27.520124003925417,27.520124003925417,202.17762600499344,234,176099,,,
0.0,17.471627125691498,17.471627125691498,444.18449654353253,234,176149,,,
0.0,17.312340252424228,17.312340252424228,215.7549009747177,234,176199,,,
0.0,19.092796656075215,19.092796656075215,358.34100066431847,234,176249,,,
0.0,23.103357935526162,23.103357935526162,329.6779570824766,234,176299,,,
0.0,23.70331549105343,23.70331549105343,226.78916117362337,234,176349,,,
0.0,22.185396730422763,22.185396730422763,256.67665337392197,234,176399,,,
0.0,20.688885822682124,20.688885822682124,260.5359016557327,234,176449,,,
0.0,,,,234,176484,33.44989393620619,33.44989393620619,310.68790105547214
0.0,21.40616985546539,21.40616985546539,187.72713466872517,235,176499,,,
0.0,20.041744705785366,20.041744705785366,526.3477385834198,235,176549,,,
0.0,24.0419886242708,24.0419886242708,207.2605941966074,235,176599,,,
0.0,21.759585128045792,21.759585128045792,256.5691637702742,235,176649,,,
0.0,18.04732518235749,18.04732518235749,226.32569086486006,235,176699,,,
0.0,20.16071777622524,20.16071777622524,241.78081176828658,235,176749,,,
0.0,17.49760479435232,17.49760479435232,270.32290518723346,235,176799,,,
0.0,27.742191664808043,27.742191664808043,297.6120660381955,235,176849,,,
0.0,16.618540689707043,16.618540689707043,249.966376246764,235,176899,,,
0.0,22.280152779721355,22.280152779721355,300.2296179849211,235,176949,,,
0.0,18.90039633507041,18.90039633507041,247.62348363388688,235,176999,,,
0.0,16.72950008379246,16.72950008379246,212.0117678472912,235,177049,,,
0.0,21.679559086880644,21.679559086880644,425.6788493823915,235,177099,,,
0.0,18.04327633371802,18.04327633371802,166.80621096341434,235,177149,,,
0.0,31.260374176986197,31.260374176986197,427.7071714770559,235,177199,,,
0.0,,,,235,177235,32.75731409761523,32.75731409761523,310.0272148459299
0.0,18.396760551726423,18.396760551726423,264.7918856203877,236,177249,,,
0.0,21.203875911819782,21.203875911819782,263.2918381319754,236,177299,,,
0.0,23.743316447461087,23.743316447461087,215.9572460083591,236,177349,,,
0.0,24.798056881827712,24.798056881827712,466.37562519446624,236,177399,,,
0.0,18.462417076357788,18.462417076357788,201.30924367986177,236,177449,,,
0.0,28.514579756233253,28.514579756233253,461.53696540368816,236,177499,,,
0.0,20.94760514961915,20.94760514961915,218.6547885989368,236,177549,,,
0.0,19.468164930387218,19.468164930387218,215.97619581819274,236,177599,,,
0.0,25.98683899207147,25.98683899207147,344.7803225539915,236,177649,,,
0.0,19.533018376119493,19.533018376119493,277.0788603065863,236,177699,,,
0.0,25.258837731462297,25.258837731462297,220.48913444606794,236,177749,,,
0.0,26.20032801971263,26.20032801971263,194.70829170913754,236,177799,,,
0.0,20.52180561330596,20.52180561330596,310.1948582373001,236,177849,,,
0.0,22.563781241128073,22.563781241128073,321.4719336370935,236,177899,,,
0.0,21.981372619385148,21.981372619385148,364.0226109932882,236,177949,,,
0.0,,,,236,177986,33.462759382777975,33.462759382777975,311.0722399793352
0.0,24.213902694672754,24.213902694672754,199.7892971745244,237,177999,,,
0.0,23.575094296968828,23.575094296968828,313.76907795608906,237,178049,,,
0.0,23.361564377309076,23.361564377309076,252.44567035386441,237,178099,,,
0.0,21.204013645900062,21.204013645900062,307.5562254793901,237,178149,,,
0.0,16.44139856839991,16.44139856839991,208.87962622039237,237,178199,,,
0.0,20.73880221055532,20.73880221055532,250.54453862459837,237,178249,,,
0.0,17.70940975799608,17.70940975799608,200.16029740152726,237,178299,,,
0.0,20.610560057634817,20.610560057634817,197.3271574590558,237,178349,,,
0.0,18.584972949390192,18.584972949390192,210.4751142333376,237,178399,,,
0.0,20.12069499115977,20.12069499115977,628.7003688465282,237,178449,,,
0.0,17.541173095361046,17.541173095361046,324.8030001540998,237,178499,,,
0.0,21.50322420091802,21.50322420091802,173.44887630639354,237,178549,,,
0.0,28.850138757953893,28.850138757953893,298.0395573847377,237,178599,,,
0.0,20.722146170212916,20.722146170212916,391.2340737071837,237,178649,,,
0.0,30.750139435405305,30.750139435405305,225.8939331636734,237,178699,,,
0.0,,,,237,178737,35.581367328794926,35.581367328794926,311.00175219944555
0.0,18.89418944457409,18.89418944457409,358.71443797931954,238,178749,,,
0.0,22.46299954161993,22.46299954161993,282.4799946883088,238,178799,,,
0.0,22.832982294205635,22.832982294205635,312.14545946808516,238,178849,,,
0.0,22.522998810648744,22.522998810648744,671.2187567209435,238,178899,,,
0.0,14.568696951785686,14.568696951785686,176.3238833897675,238,178949,,,
0.0,23.208159832911107,23.208159832911107,605.1585127019928,238,178999,,,
0.0,22.523972761859632,22.523972761859632,291.5631420613694,238,179049,,,
0.0,23.2761637924957,23.2761637924957,503.5247702079419,238,179099,,,
0.0,32.36603253918574,32.36603253918574,249.19468248666584,238,179149,,,
0.0,19.68415390553449,19.68415390553449,247.75207532488423,238,179199,,,
